schoolId,udiseschCode,schoolName,stateId,stateCd,districtId,districtCd,blockId,blockCd,villageId,villWardCd,clusterId,clusterCd,pincode,schLocRuralUrban,schCategoryId,schType,schMgmtId,classFrm,classTo,schoolStatus,schIdMerged,schMergedYear,stateName,districtName,blockName,clusterName,villageName,schMgmtDesc,schCatDesc,schLocDesc,schTypeDesc,schmgmtParentId,schBroadMgmtId,schMgmtDescSt,isOperational2018To19,isOperational2019To20,lgdStateId,isOperational2020To21,isOperational2021To22,isOperational2022To23,address,email,lgdurbanlocalbodyId,lgdurbanlocalbodyName,lgdwardId,lgdwardName,lgdvillageId,lgdvillName,lgdpanchayatId,lgdvillpanchayatName,lgdblockId,lgdblockName,lastmodifiedTime,sessionYear,keyFlag,yearId,schoolStatusName,isNewCY
2413385,******05602,UMS KALIBARI DAULA,110,10,2008,1008,20095,100821,1954997,100821056,1900537.0,1008210001,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,U.M.S.JANAMJAY KAMAT,DAULA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,GRAM- DAULA POST- MANORA KISHANGANJ,sa96807@gmail.com,,,,,222971,Daula,96808,Daula,1823,Kishanganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2415490,******05201,UMS KALKALI,110,10,2008,1008,20101,100827,1954174,100827052,1901139.0,1008270022,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,U M S BIRWA KALKALI,KALKALI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KALKALI PO-PATKOI HAT KOCHADHAMAN,,,,,,222783,Kalkali,96835,Patkoi Kala,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2432483,******00402,UMS KALPIR,110,10,2008,1008,20099,100825,1972102,100825004,1901089.0,1008250015,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,U M S DHANGARHA,PATHAR GHATTI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Kalpir,Panchayat-Dhangarha,Block-Dighalbank,District-Kishanganj,Bihar,855101",umskalpir@gmail.com,,,,,222330,Kalpir Pathar Ghatti,96792,Dhangadha,1822,Dighalbank,2024-09-16 00:44:46.854,2026-27,,13,Operational,2
2410205,******02501,UMS KAMAT,110,10,2008,1008,20099,100825,1968451,100825025,1901087.0,1008250013,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,SOHAN M S DHANTOLA,KAMAT,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Kamat-Panchayat-Dhantola-Block-Dighalbank,District-Kishanganj,Bihar,855101",umskamat@gmail.com,,,,,222355,Kamat,96793,Dhantola,1822,Dighalbank,2020-06-17 15:31:19.598,2026-27,,13,Operational,2
2445420,******03501,UMS KAMATI,110,10,2008,1008,20099,100825,1968461,100825035,1901090.0,1008250016,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,U M S KAMATI,KAMATI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"UMS KAMATi,Village-Kamati,Po-Lohagara Hat,Block-Dighalbank,District-Kishanganj,Bihar,855101",umskamati1970@gmail.com,,,,,222368,Kamati,96804,Tara Bari Padampur,1822,Dighalbank,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2489635,******03901,UMS KANCHAN BARI,110,10,2008,1008,20096,100822,1974684,100822039,1901038.0,1008220257,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,TERHA GACHH,M S BIBIGANJ,KANCHAN BARI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"VILL-KANCHANBARI, POST-BIBIGANJ, BLOCK-TERHAGACHH",amitkumardas12382@gmail.com,,,,,222235,Kanchanbari,96872,Khaniabad,1826,Terhagachh,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2415342,******05302,UMS KANHAIYABARI BISHANPUR,110,10,2008,1008,20101,100827,1970989,100827053,1901137.0,1008270020,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,M S KAIRIBIRPUR,KANAHAIYA BARI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,UMS KANHAIYABARI BISHANPUR PO-BISHANPUR BLOCK - KOCHADHAMAN DIST. KISHANGANJ (BIHAR),umskanhaiyabaribishanpur@gmail.com,,,,,222808,Konhaiabari,96827,Kairibirpur,1824,Kochadhaman,2023-02-09 12:06:03.599,2026-27,,13,Operational,2
2438968,******06202,UMS KARUAMANI,110,10,2008,1008,20098,100824,1972584,100824062,1901072.0,1008240016,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,M.S BARCHAUNDI,KARUAMANI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,karuamani kharudah pawakhali thakurganj kishanganj,umskaruumani@gmail.com,,,,,222411,Karuamani,96887,Kharudah,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2445421,******04401,UMS KARUWAMANI,110,10,2008,1008,20099,100825,1969476,100825044,1901081.0,1008250004,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,M.S.GANDHARV DANGA,KARUWAMANI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Karuamani,Po-Padampur,Block-Dighalbank,District-Kishanganj,Bihar,855101",umskaruwamani4401@gmail.com,,,,,222340,Karuamani,96797,Karuwamani,1822,Dighalbank,2020-06-30 07:19:32.941,2026-27,,13,Operational,2
2449882,******01001,UMS KARUWAMANI SONA CHANDI,110,10,2008,1008,20098,100824,1962042,100824010,1901060.0,1008240002,855116,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,SUBABAI G.M.S.THAKURGANJ,KARUWA MANI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,karuwa mani thakurganj kishanganj,karwamanisonachandi1001@gmail.com,,,,,222411,Karuamani,96887,Kharudah,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2423761,******03901,UMS KASBAGANGI,110,10,2008,1008,20100,100826,1967232,100826039,1901099.0,1008260007,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,A.M.S.GNAGIHAT,KASBA GANGI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,BAHADURGANJ GNGIHAT BAHADURGANJ ,,,,,,222672,Gangi,96779,Gangi,1821,Bahadurganj,2026-04-10 12:37:14.504,2026-27,,13,Operational,2
2421203,******01701,UMS KASHIBARI KARBALLA,110,10,2008,1008,20101,100827,1962491,100827017,1901125.0,1008270008,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,M.S.ALTA HAT,KASHIBARI KARBALLA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KASHIBARI KARBALA ALTA KOCHADHAMAN,10082701701@gmail.com,,,,,222797,Kamalpur,96826,Kamalpur,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2413297,******00301,UMS KASHI BARI SANTHAL TOLA,110,10,2008,1008,20101,100827,1962477,100827003,1901136.0,1008270019,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,U M S MOUJABARI,KASHIBARI SANTHAL,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-Kashibari santhal tola Kochadhaman,avdheshsharma767@gmail.com,,,,,222780,Kadhaibari,96822,Deramari,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2491092,******01601,UMS KASHI PUR,110,10,2008,1008,20095,100821,1954957,100821016,1901024.0,1008210013,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,UMS SALKI,KASHI PUR,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"VILL- KASHIPUR, WARD NO- 13, PANCHYET- BELWA, KISHANGANJ",umskashipur601@gmail.com,,,,,222919,Kasipur,96806,Belwa,1823,Kishanganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2410976,******03101,UMS  KASH LATA,110,10,2008,1008,20096,100822,1974676,100822031,1901033.0,1008220252,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,TERHA GACHH,M S KUWARI,KAJLETA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,UMS KASH LATA KAJELTA MATYARI,KASHLATASCHOOL@GMAIL.COM,,,,,222249,Kadleta,96870,Jhun Ki Musahra,1826,Terhagachh,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2479225,******12701,UMS KATAHALBARI,110,10,2008,1008,20098,100824,1972093,100824127,1901077.0,1008240021,855116,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,UMS BAHADURPUR,KATAHALBARI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,Kathalbari thakurganj kishanganj,shekhartkg@gmail.com,,,,,222428,Jirangachh,96885,Jiran Gachh,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2470261,******11801,UMS KATHA MATHA,110,10,2008,1008,20101,100827,1971054,100827118,1901119.0,1008270002,855115,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,UMS ATUFATGANJ,KATHA MATHA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,At-kathamatha barbatta kochadhaman,10082711801@gmail.com,,,,,222850,Kathamatha,96828,Kathamatha,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2484919,******03201,UMS KATHARO GOGARIA,110,10,2008,1008,20098,100824,1962064,100824032,1901073.0,1008240017,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,M.S RASIA,KATHARO,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,chhattar katharo saraikuri thakurganj kishanganj,UMSKATHAROGAGARIA@GMAIL.COM,,,,,222497,Chhatar Katharo,96887,Kharudah,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2437416,******01301,UMS KAUA URA,110,10,2008,1008,20101,100827,1962487,100827013,1901132.0,1008270015,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,KOCHADHAMAN,U M S BADTOLA,KAUA URA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,At-kaua ura po-alta kochadhaman,10082701301@gmail.com,,,,,222903,Kalanagin,96826,Kamalpur,1824,Kochadhaman,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2422220,******08401,UMS KELABARI,110,10,2008,1008,20099,100825,1958287,100825084,1901090.0,1008250016,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,U M S KAMATI,KELABARI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Kelabari,Panchayat-Tarabari Padampur,Block-Dighalbank,District-Kishanganj,Bihar,855101",kelabari@gmail.com,,,,,222368,Kamati,96804,Tara Bari Padampur,1822,Dighalbank,2021-01-08 15:07:28.212,2026-27,,13,Operational,2
2447555,******01102,UMS  KHAJOOR BARI,110,10,2008,1008,20096,100822,1971449,100822011,1901032.0,1008220251,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,TERHA GACHH,M S GAMHARIA,KHAJURBARI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,UMS KHAJOORBARI PANCHAYAT HAWAKOL ,,,,,,222266,Khajurbari,96868,Hawakol,1826,Terhagachh,2026-04-10 16:50:39.038,2026-27,,13,Operational,2
2438905,******04102,UMS  KHAJUR BARI,110,10,2008,1008,20097,100823,1976098,100823041,1901057.0,1008230256,855117,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,POTHIA,M.S SHITALPUR,SHITALPUR,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KHAJURBARI PO-SHITALPUR PS-POTHIA DIST-KISHANGANJ,,,,,,222643,Sitalpur,96859,Shitalpur,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2472908,******00401,UMS KHANA BARI,110,10,2008,1008,20098,100824,1962036,100824004,1901075.0,1008240019,855108,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,U.M.S KHANABARI,KHANA BARI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,rasia thakurganj kishanganj,umskhanabari@gmail.com,,,,,222494,Khanabari,96893,Rasia,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2462503,******04302,UMS KHANKI,110,10,2008,1008,20097,100823,1976100,100823043,1901051.0,1008230250,855117,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,POTHIA,M.S SOHAGI DANGI,BUDHNAI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,VILL-SOHAGI PS-POTHIA PO-CHHATTARGACHH DIST-KISHANGANJ,umskhanki345@gmail.com,,,,,222528,Burhnai,96842,Budhnai,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2473847,******05601,UMS KHARA BARI,110,10,2008,1008,20097,100823,1971369,100823056,1901057.0,1008230256,855117,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,POTHIA,M.S SHITALPUR,BAKARI CHARA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,VILL-KHARABARI PO-PAHARKATTA DIST-KISHANGANJ,,,,,,222586,Udgara,96861,Udgara,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2472914,******06901,UMS KHARI BASTI,110,10,2008,1008,20098,100824,1972591,100824069,1905783.0,1008240001,855116,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,A M S THAKURGANJ,KHARI BASTI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,Kharibasti kanakpur thkaruganj kishanganj,UMSKHADIBASTI@GMAIL.COM,,,,,222391,Kanakpur,96886,Kanakpur,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2447477,******00803,UMS KHARI TOLA,110,10,2008,1008,20096,100822,1971446,100822008,1901035.0,1008220254,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,TERHA GACHH,M S BAIGANA,BAIRIA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,at kharitola po baigana,,,,,,222282,Mahua,96862,Baigna,1826,Terhagachh,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2478481,******04301,UMS KHARRA BELBARI,110,10,2008,1008,20096,100822,1968193,100822043,1901033.0,1008220252,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,TERHA GACHH,M S KUWARI,KHARRA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,UMS KHARRA BELBARI KUWARI,,,,,,222243,Belbari Kharra,96873,Matiyari,1826,Terhagachh,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2440331,******01901,UMS KHARUDAH,110,10,2008,1008,20098,100824,1962051,100824019,1901072.0,1008240016,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,M.S BARCHAUNDI,KHARUDAH,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"UMS KHARUDAH, AT-POST- KHARUDAH, THAKURGANJ",umskharudah@gmail.com,,,,,222439,Kharudah,96887,Kharudah,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2488632,******03603,UMS KHAS KUMHIYA,110,10,2008,1008,20099,100825,1968462,100825036,1901090.0,1008250016,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,U M S KAMATI,KUMHIYA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Khas Kumhiya,Panchayat-Ekra,po-Lohagara,Block-Dighalbank,District-Kishanganj,Bihar,855101",khaskumhiyaums@gmail.com,,,,,222372,Kumhia,96795,Ekra,1822,Dighalbank,2020-06-12 09:15:19.713,2026-27,,13,Operational,2
2428606,******06601,UMS  KHATIA PICHALA,110,10,2008,1008,20097,100823,1971379,100823066,1901046.0,1008230245,855117,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,POTHIA,U.M.S BUDHRA,KHATIA PICHALA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,VILL-KHATIAPICHHLA DIST-KISHANGANJ,,,,,,222588,Khatia Pichhla,96861,Udgara,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2410984,******02201,UMS KHATIA TOLI,110,10,2008,1008,20100,100826,1970829,100826022,1901107.0,1008260015,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,U.M.S NAVIN BANSBARI,KHATIA TOLI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,BAHADURGNAJ NAVIN BANSBARI,vijaybasak0@gmail.com,,,,,222721,Bhatabari,96772,Bhatabari,1821,Bahadurganj,2021-01-08 14:57:55.182,2026-27,,13,Operational,2
2444709,******03401,UMS KHUNIA TOLI,110,10,2008,1008,20096,100822,1974679,100822034,1901034.0,1008220253,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,TERHA GACHH,M S BAIRIA,KHUNIA TOLI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,VILL- PO-BAIRIA WARD -10PANCHAYAT KHANIABAD ,umskhuniatoli@gmail.com,,,,,222229,Bairia,96872,Khaniabad,1826,Terhagachh,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2460304,******05003,UMS KHUTAMANI,110,10,2008,1008,20098,100824,1962081,100824050,1901070.0,1008240014,855116,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,UMS BALUBARI,HULHULI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,Hulhhuli thakurganj kishanganj,Avnishkne@gmail.com,,,,,222394,Hulhuli,96891,Pathria,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2434351,******06901,UMS KOAIMARI,110,10,2008,1008,20100,100826,1971483,100826069,1901109.0,1008260017,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,U.M.S ALTABARI,KOIMARI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,BAHADURGANJ ALTABARI ,lalang174@gmail.com,,,,,222743,Koimari,96770,Altabari,1821,Bahadurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2487015,******04902,UMS KOCHBASTI,110,10,2008,1008,20098,100824,1962080,100824049,1901076.0,1008240020,855108,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,UMS KOCHABASTI,PETBHARI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,Petbhari thakurganj kishanganj,sprabhash433@gmail.com,,,,,222478,Dumaria,96884,Dumaria,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2439327,******04901,UMS   KOIMARI,110,10,2008,1008,20097,100823,1970291,100823049,1901041.0,1008230240,855117,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,POTHIA,M.S. HARIPOKHAR KANTIGACHH,KOIMARI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,VILL-KOIMARI PO-KOIMARI PS-PAHARKATTA DIST-KISHANGANJ,,,,,,222555,Koimari,96851,Kusiyari,1825,Pothia,2026-04-10 11:58:51.747,2026-27,,13,Operational,2
2484474,******07701,UMS  KOIYA,110,10,2008,1008,20098,100824,1972045,100824077,1905870.0,1008240009,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,M.S.BANDARJHULLA,KOIYA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,kadduvitha po ziyapokhar kishanganj,umskoiya0@gmail.com,,,,,222463,Koia,96874,Bandarjhula,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2463918,******00501,UMS KOLHA,110,10,2008,1008,20095,100821,1954946,100821005,1901023.0,1008210012,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,U.M.S TEOSA,KOLHA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,VILL- KOLHA BLOCK KISHANGANJ,10082100501@gmail.com,,,,,222945,Kolaha,96815,Teusa,1823,Kishanganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2458778,******02002,UMS KOLHA BANBARI,110,10,2008,1008,20095,100821,1954946,100821005,1901021.0,1008210010,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,M.S PANISAL,KOLHA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"UMS KOLHA BANBARI, MOTI HARA, KOLHA BANBARI",arsingh4343@gmail.com,,,,,222913,Motihara,96810,Halamala,1823,Kishanganj,2025-12-15 17:07:46.8,2026-27,,13,Operational,2
2410201,******02902,UMS KOLTHA  MAUZA SATBERI,110,10,2008,1008,20097,100823,1976086,100823029,1901059.0,1008230258,855117,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,POTHIA,M.S MARIA,KOLTHA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,AT-KOLTHA PO-MARIA PS-POTHIA DIST-KISHANGANJ,,,,,,222606,Koltha,96850,Koltha,1825,Pothia,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2457267,******01901,UMS KUDHAILI PATHAR GHATTI,110,10,2008,1008,20099,100825,1968445,100825019,1901080.0,1008250003,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,M.S.PATTHARGHATTI,KUDHAILI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Kudheli,Panchayat-Patharghatti,Blick-Dighalbank,District-Kishanganj,Bihar,855101",umskudhailipatharghatti@gmail.com,,,,,222336,Kudheli,96801,Patharghatti,1822,Dighalbank,2020-06-18 16:18:27.593,2026-27,,13,Operational,2
2407655,******00102,UMS KUKUR BAGHI,110,10,2008,1008,20098,100824,1962033,100824001,1901074.0,1008240018,855116,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,U.M.S KUKURBAGHI,KUKUR BAGHI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,Kukurbaghi thakurganj kishanganj,umskukurbaghitkg@gmail.com,,,,,222379,Kukurbaghi,96888,Kukurbaghi,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2428607,******00501,UMS KUKURMANI TAZPUR,110,10,2008,1008,20098,100824,1962037,100824005,1901076.0,1008240020,855108,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,THAKURGANJ,UMS KOCHABASTI,CHAPATI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,bharatpur thakurganj kishanganj,umskmtpr2010@gmail.com,,,,,222445,Kurimani,96875,Barchoundi,1827,Thakurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2421107,******02702,UMS KULA MANI,110,10,2008,1008,20095,100821,1954968,100821027,1901021.0,1008210010,855107,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,KISHANGANJ,M.S PANISAL,SINGHIA KULAMANI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,Kulamani Hat Near Jama Masjid Ward No 2 P.O Singhia Kishanganj,iftekharahmed311272@gmail.com,,,,,222926,Singhia Kulamani,96814,Singhia Kulamani,1823,Kishanganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2443975,******08201,UMS  KUMAHAR TOLI,110,10,2008,1008,20100,100826,1971496,100826082,1901108.0,1008260016,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,U.MS KUMHAR TOLI,KUMHAR TOLI,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,BAHDURGANJ KUMAR TOLI ,kumhartoliums@gmail.com,,,,,222662,Kumhartoli,96775,Chikabari,1821,Bahadurganj,2026-04-10 13:12:23.907,2026-27,,13,Operational,2
2425907,******00701,UMS KUMAHAR TOLI BIRPUR,110,10,2008,1008,20100,100826,1970814,100826007,1901114.0,1008260022,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,BAHADURGANJ,U.M.S PLASMANI,KUMAHAR TOLI BIRPUR,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,BAHADURGANJ BIRPUR PLASMANI ,umskumhartolibirpur@gmail.com,,,,,222698,Birpur,96788,Palasmani,1821,Bahadurganj,2023-05-29 15:07:51.430322,2026-27,,13,Operational,2
2468116,******00602,UMS KUMHAGA,110,10,2008,1008,20099,100825,1972104,100825006,1901078.0,1008250001,855101,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,UMS DIGHAL BANK,DHAN TOLA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Dhantola,Panchayat-Dhantola,Block-Dighalbank,District-Kishanganj,Bihar,855101",umskumhaga@gmail.com,,,,,222353,Dhantola,96793,Dhantola,1822,Dighalbank,2020-06-24 06:38:38.18,2026-27,,13,Operational,2
2454101,******03601,UMS KUMHIYA,110,10,2008,1008,20099,100825,1968462,100825036,1901079.0,1008250002,855108,1,2,3,1,1,8,0,,,BIHAR,KISHANGANJ,DIGHAL BANK,U M S JARJHULLA,KUMHIYA,Department of Education,Primary with Upper Primary,Rural,3-Co-educational,1,1,Department of Education,50,0,10,0,0,0,"At-Kumhia,Panchayat-Ekra,Po-Tarabari,Block-Dighalbank,District-Kishanganj,Bihar,855101",umskumhia@gmail.com,,,,,222372,Kumhia,96795,Ekra,1822,Dighalbank,2020-06-23 11:55:06.55,2026-27,,13,Operational,2
